"JID","month","decision_year","court","JYEAR","JCASE","JNO","JDATE","JTITLE","JFULL_len","工程次數","src_path","json_file","read_status","judgment_text_available","penalty_keyword_count","delay_keyword_count","reduction_keyword_count","strong_reduction_keyword_count","first_layer_score","second_layer_score","strong_reduction_score","relevance_score","matched_penalty_terms","matched_delay_terms","matched_reduction_terms","matched_strong_reduction_terms","matched_first_layer_terms","is_overdue_penalty_candidate","is_penalty_reduction_high_relevance","first_layer_snippet","reduction_snippet"
"TPSV,111,台上,2622,20230330,1","202303","2023","最高法院民事","111","台上","2622","20230330","請求給付工程款","4556","59","202303/最高法院民事/TPSV,111,台上,2622,20230330,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/最高法院民事/TPSV,111,台上,2622,20230330,1.json","ok","1","4","9","1","1","13","1","1","19","逾期違約金;違約金","工期;逾期;遲延","酌減","酌減","工期;逾期;逾期違約金;違約金;遲延","1","1","惟被上訴人僅給付1,227萬8,366元，尚積欠驗收款136萬4,2 63元。爰依承攬契約之法律關係，求為命被上訴人給付624 萬2,709元，及加計法定遲延利息之判決。 二、被上訴人則以：上訴人應依台電審訖圖施作00-1號池工程， 依設計圖示，太陽能PV專用線（下稱PV線）外必須包覆CD管 ，以避免受外力破壞、雨",",147元。衡酌上訴人之遲 延日數逾原訂工期一倍以上、被上訴人為修補瑕疵所支出之 施工費用、上訴人未履行契約義務情形等節，上訴人之違約 情節重大，自無酌減違約金之必要。從而，上訴人得請求之 工程進度款351萬4,183元，經被上訴人以上開修補費用682 萬2,038元及逾期違約金共計463萬1,673元主張抵銷後"
"SLDV,110,重訴,450,20230316,1","202303","2023","臺灣士林地方法院民事","110","重訴","450","20230316","債務不履行損害賠償","9268","2","202303/臺灣士林地方法院民事/SLDV,110,重訴,450,20230316,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣士林地方法院民事/SLDV,110,重訴,450,20230316,1.json","ok","1","25","4","21","18","29","21","18","143","違約金","逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","逾期;違約金;遲延","1","1","始未撤銷系爭 合建契約之意思表示，且業已出具都市更新計畫同意書予被 告，而依系爭合建契約第6條第6款，被告本應於100年10月2 5日取得建築執照，其逾期仍未取得，更於107年11月22日主 動申請將457地號土地、系爭建物排除於系爭都更案，臺北 市政府都市更新及爭議處理審議會（下稱臺北市都更審議會 ）","都更案之延宕非被告所能控制 ，被告未能依系爭合建契約第6條第6項取得建築執照，係不 可歸責於被告，被告無須負遲延責任。倘認被告有給付違約 金之責，應依民法第252條考量原告於此期間仍受有系爭建 物租金利益，並已收取1,111,500元之保證金，及457地號土 地遭排除係歸因於原告之消極未同意，若將調整系爭都更案"
"HLDV,111,訴,126,20230330,1","202303","2023","臺灣花蓮地方法院民事","111","訴","126","20230330","給付工程款","7856","1","202303/臺灣花蓮地方法院民事/HLDV,111,訴,126,20230330,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣花蓮地方法院民事/HLDV,111,訴,126,20230330,1.json","ok","1","28","62","1","0","90","1","0","92","逾期違約金;違約金","展延;展期;逾期;遲延","相當","","展延;展期;逾期;逾期違約金;違約金;遲延","1","0","年11月9日向花蓮縣政府採購申訴審議委員會提出履約調解，兩造於111年2月17日調解成立，被告應舉行期末審查會議，而被告卻在期末審查會議以原告未依約按時提出期末報告書為由，主張原告逾期履約，欲扣除價金857,920元，然被告拒不召開期末審查會議顯無法歸責於原告，不得據此主張原告負有遲延責任而得扣除價金。 ㈢被告扣罰批量批次生產違約金7,500元之部分，系爭契","擊防禦方法及所提證據，經 審酌均於判決結果無影響，爰不予逐一論駁，併此敘明。 七、本件原告陳明願供擔保，請准宣告假執行或免為假執行，經 核於法均無不合，爰酌定相當擔保金額後宣告假執行，並依 同法第392條第2項規定，依職權為被告如預供擔保，得免為 假執行之宣告。 八、訴訟費用負擔之依據：民事訴訟法第78條。 中 華"
"NTDV,109,建,10,20230331,3","202303","2023","臺灣南投地方法院民事","109","建","10","20230331","給付工程款","9684","90","202303/臺灣南投地方法院民事/NTDV,109,建,10,20230331,3.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣南投地方法院民事/NTDV,109,建,10,20230331,3.json","ok","1","21","26","0","0","47","0","0","47","逾期違約金;違約金","逾期;遲延","","","逾期;逾期違約金;違約金;遲延","1","0","），約定系爭工程未施工部分，被告同意 宏衡公司委由原告繼續施作完成；有關系爭工程之權利義務 均依被告與宏衡公司簽訂系爭工程之原契約約定（包括承受 前之逾期扣款及瑕疵責任等），由原告概括承受宏衡公司之 一切權利義務；宏衡公司已施作尚未請款之工程款及原告繼 續施作之工程款均由原告出具發票向被告請款；宏衡公司已",""
"NTDV,110,建,8,20230327,1","202303","2023","臺灣南投地方法院民事","110","建","8","20230327","給付工程款","8195","97","202303/臺灣南投地方法院民事/NTDV,110,建,8,20230327,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣南投地方法院民事/NTDV,110,建,8,20230327,1.json","ok","1","24","66","17","14","90","17","14","180","逾期違約金;違約金","工期;展延;逾期","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;逾期;逾期違約金;違約金","1","1","造最終不 爭執被告為原告支出如附表三編號1至12部分，共1,280萬0, 018元)，被告尚應給付原告429萬9,139元，但被告卻違背誠 信，以原告逾期85天為由，主張於扣除逾期違約金379萬0,3 20元後，僅願給付原告50萬8,819元，並實際僅給付原告50 萬元。故被告本應給付原告429萬9,139元，扣","程結算驗收證明書上 就逾期違約金之部分亦記載為0元，足認原告並無被告所稱 工程逾期之情形。倘認原告確有逾期完工之情事，但系爭次 承攬契約書約定之違約金過高，應予酌減為每逾期1天應扣 除工程總價款之千分之1，較為合理，如此計算後原告尚可 向被告請求之金額為286萬5,812元。 ㈣依民法第490條、第505條"
"TYDV,111,建,76,20230328,1","202303","2023","臺灣桃園地方法院民事","111","建","76","20230328","損害賠償","7729","13","202303/臺灣桃園地方法院民事/TYDV,111,建,76,20230328,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣桃園地方法院民事/TYDV,111,建,76,20230328,1.json","ok","1","9","3","4","2","12","4","2","28","違約金","逾期","相當;第252條;過高","第252條;過高","逾期;違約金","1","1","派駐一名工程師進駐東森山莊社區負責維持所有維護範圍内相關設備/線路正常運作。」、第10條違約處理：「(一）除本合約另有約定外，任一方如違反本合約任一約定，經他方以書面通知定期改善而逾期未改善者，未違約方得逕行終止或解除本合約，並請求違約方賠償他方因此所受之損害。」，易言之，原東森山莊管委會欲依第10條第1 款約定作為終止系爭合約，程序上必須符合「原告違反系爭合約","違約金，除當事人另有訂定外，視為因不履行而生損害之賠 償總額；又債務已為一部履行者，法院得比照債權人因一部 履行所受之利益，減少違約金；約定之違約金額過高者，法 院得減至相當之數額，民法第250 條第1 項、第2 項前段、 第251 條、第252 條分別定有明文。原東森山莊管委會於11 0年10月15日"
"TPHV,109,建上,79,20230308,2","202303","2023","臺灣高等法院民事","109","建上","79","20230308","給付工程款","24354","84","202303/臺灣高等法院民事/TPHV,109,建上,79,20230308,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣高等法院民事/TPHV,109,建上,79,20230308,2.json","ok","1","31","39","17","15","70","17","15","164","逾期違約金;違約金","逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","逾期;逾期違約金;違約金;遲延","1","1","人即應按設備驗收表進行驗收，「目視無白煙」之檢驗項目 係列於功能驗收表內，上訴人以系爭設備未達目視無白煙之 標準而拒絕給付第6期工程款，並無理由。上訴人遲延給付 在先，並於107年5月24日、5月31日、6月7日發函拒絕給付 ，故伊得行使同時履行抗辯，拒絕進場施作第7期項目或提 出缺失改善計畫，上訴人主張","拖延 驗收程序、延宕安排螢光粉測試濾袋檢測時程、於107年5月 22日未依驗收紀錄所載方法與伊共同查驗等作為，對遲延損 害之發生與擴大，與有過失，應按民法第252條規定，將違 約金酌減至一成以下。另依系爭契約附件九之設計規劃已載 明「20T/hr」即每小時20噸(換算每月為14400噸，20×24×30 ＝144"
"TPHV,110,上,971,20230307,1","202303","2023","臺灣高等法院民事","110","上","971","20230307","給付工程款","10591","72","202303/臺灣高等法院民事/TPHV,110,上,971,20230307,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣高等法院民事/TPHV,110,上,971,20230307,1.json","ok","1","19","29","3","1","48","3","1","58","逾期違約金;違約金","工期;展延;逾期;遲延","相當;過高","過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","22、26～30、35之工程項目（下稱實際施作項目），以稅後 總價計算之工程款扣除被上訴人已付之465萬元，尚欠154萬 5,000元承攬報酬未付。又因被上訴人遲延給付工程款，應 依系爭合約第15條第2項約定，以系爭合約總價590萬元扣除 伊所未施作之二次施工費用60萬元之百分之10，賠付伊違約 金53萬元，爰依","而來，上訴人復未能舉證證明其所施作經鑑定後價值僅有34 3萬0,353元之施工成果，何以與被上訴人之所以能獲桃園市 政府核准立案設立補習班二者間存有相當因果關係，則其以 被上訴人事後申請立案核准開設補習班營業為由，主張其已 完工云云，難認有據。 ㈡、從而，本件上訴人所施作與原合約項目有關之工項價值為343"
"TPHV,110,重上,249,20230328,1","202303","2023","臺灣高等法院民事","110","重上","249","20230328","給付工程款等","10604","86","202303/臺灣高等法院民事/TPHV,110,重上,249,20230328,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣高等法院民事/TPHV,110,重上,249,20230328,1.json","ok","1","2","5","0","0","7","0","0","7","逾期違約金;違約金","逾期;遲延","","","逾期;逾期違約金;違約金;遲延","1","0","出之上訴狀 ，僅載明對於第一審判決一部不服，而在言詞辯論終結前， 復對其他部分一併聲明不服者，應認其上訴聲明之範圍為已 擴張，不得謂其他部分之上訴業已逾期，予以駁回。申言之 ，對於第一審判決之一部合法提起上訴時，依民事訴訟法第 398條第1項但書規定，即發生該判決全部之確定被阻斷之效 力，嗣後上訴人得於",""
"TPHV,110,重上,504,20230314,1","202303","2023","臺灣高等法院民事","110","重上","504","20230314","給付工程款","25036","104","202303/臺灣高等法院民事/TPHV,110,重上,504,20230314,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣高等法院民事/TPHV,110,重上,504,20230314,1.json","ok","1","2","93","0","0","95","0","0","95","逾期違約金;違約金","工期;展延;逾期","","","工期;展延;逾期;逾期違約金;違約金","1","0","定、兩造97年6月2日達成 之合意、兩造間工程採購承攬契約（下稱系爭契約）第13條 第2項約定、民法第227條之2第1項規定，請求被上訴人給付 停工及展延工期所生費用；暨依民法第490、491、505條規 定、系爭契約第13條第1項約定、系爭契約一般條款（下稱 一般條款）第D.4條反面解釋、第E.3條第3項約定、",""
"TPHV,111,上,553,20230308,1","202303","2023","臺灣高等法院民事","111","上","553","20230308","給付承攬報酬","5644","37","202303/臺灣高等法院民事/TPHV,111,上,553,20230308,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202303/臺灣高等法院民事/TPHV,111,上,553,20230308,1.json","ok","1","18","18","0","0","36","0","0","36","逾期違約金;違約金","逾期","","","逾期;逾期違約金;違約金","1","0","保固保留款334萬5,300元、契約內追加工程款104萬8,385元 、契約外追加工程款77萬8,466元，扣除瑕疵修復費用54萬4 53元及加計一倍違約金54萬453元後，合計為551萬9,165元 。爰依系爭契約第5條第1項、第13條約定及民法第490條、 第505條、第101條、第179條規定，請求上訴人如數",""
