"JID","month","decision_year","court","JYEAR","JCASE","JNO","JDATE","JTITLE","JFULL_len","工程次數","src_path","json_file","read_status","judgment_text_available","penalty_keyword_count","delay_keyword_count","reduction_keyword_count","strong_reduction_keyword_count","first_layer_score","second_layer_score","strong_reduction_score","relevance_score","matched_penalty_terms","matched_delay_terms","matched_reduction_terms","matched_strong_reduction_terms","matched_first_layer_terms","is_overdue_penalty_candidate","is_penalty_reduction_high_relevance","first_layer_snippet","reduction_snippet"
"TCHV,110,建上,69,20220621,1","202206","2022","臺灣高等法院臺中分院民事","110","建上","69","20220621","給付工程款等","18614","167","202206/臺灣高等法院臺中分院民事/TCHV,110,建上,69,20220621,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202206/臺灣高等法院臺中分院民事/TCHV,110,建上,69,20220621,1.json","ok","1","142","178","39","34","320","39","34","534","逾期違約金;違約金","工期;逾期;遲延","相當;酌減;過高","酌減;過高","工期;逾期;逾期違約金;違約金;遲延","1","1","5條第1項第2、3 款定有明文。被上訴人原起訴請求上訴人給付910萬4908元 ，及自民國107年12月18日（即調解聲請書送達上訴人之翌 日）起算之遲延利息，嗣於本院減縮為請求上訴人給付821 萬1118元及自起訴狀繕本送達翌日起算之利息（見本院卷第 252-253、318頁），核屬減縮起訴之聲明。另就返還履約","逾期違約金及懲罰性罰款之債權合計281萬2870元，依A、B 契約第17條第㈢項及第14條第㈢項約定，與被上訴人請求之工 程款及履約保證金辦理扣抵。又就違約金酌減後返還之金額 ，需待法院為酌減裁判之法律效果形成後，始有給付遲延而 須支付法定遲延利息，是本件遲延利息應自本判決確定翌日 起算等語，資為抗辯。並上訴聲"
"TPHV,113,重上,4,20260429,1","202604","2026","臺灣高等法院民事","113","重上","4","20260429","履行契約","25757","5","202604/臺灣高等法院民事/TPHV,113,重上,4,20260429,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202604/臺灣高等法院民事/TPHV,113,重上,4,20260429,1.json","ok","1","147","154","40","34","301","40","34","517","逾期違約金;違約金","展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","展延;逾期;逾期違約金;違約金;遲延","1","1","經伊於同年月24日申請於釐清性能測試爭議前，就第1批及 後續批次暫停履約，國防部未予同意，並分別於108年8月1 日、同年月26日通知伊第2批、第3批逾期給付已達18日以上 ，為解除第2、3批契約之意思表示，並依系爭採購契約之採 購計畫清單（下稱採購計畫清單）（十八）備註16.⑴及國防 部內購財物採購契","、3 批抗彈布之契約非合法，依民法第179條規定，應返還伊上 開沒收之履約保證金420萬元，倘認國防部上開解約合法， 因沒收履約保證金之違約金約定金額過高，應酌減至履約保 證金之半數即各105萬元後，依民法第179條規定，國防部應 返還210萬元予伊。⑵國防部計罰逾期違約金1,400萬元部分 ：關於第2"
"TPDV,113,建,253,20251022,1","202510","2025","臺灣臺北地方法院民事","113","建","253","20251022","返還不當得利","17172","187","202510/臺灣臺北地方法院民事/TPDV,113,建,253,20251022,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202510/臺灣臺北地方法院民事/TPDV,113,建,253,20251022,1.json","ok","1","163","190","28","25","353","28","25","509","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","相當;酌減;第252條;過高","酌減;第252條;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","時程等細節。系爭工程第 一階段應完成工項包含第一期農中繼市場完成、第一階段工 程全區交付，開工日為109年3月11日，迄111年3月10日完工 ，預定工期為405日曆天，實際施工時程為730日曆天，經展 延或免計工期239.5日曆天，故逾契約完工期限85.5日曆天 （計算式：730日-405日-239.5日=85","員會（下稱申訴審議委員會）於111年12月23日府法 申字第1110091575號調解（下稱系爭調解）成立，兩造達成 就第一階段逾期違約金每日計罰比例由0.5‰酌減至0.25‰之 合意，故系爭工程第一階段工程逾期違約金應為1,262萬1,3 85元（計算式：590,474,137×0.25‰×85.5=12,621,385"
"TCDV,112,建,14,20250122,1","202501","2025","臺灣臺中地方法院民事","112","建","14","20250122","請求工程款","34579","184","202501/臺灣臺中地方法院民事/TCDV,112,建,14,20250122,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣臺中地方法院民事/TCDV,112,建,14,20250122,1.json","ok","1","87","232","34","30","319","34","30","507","逾期違約金;違約金","工期;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","暨委託代 操作維護」工程（下稱系爭工程），兩造於民國104年11月1 9日簽訂採購契約（下稱系爭契約），系爭契約原履約期限 為104年11月20日起算工期870日曆天，原竣工日期為107年5 月22日，然系爭工程因例如一例一休、整地排水計畫審查遲 延、天候問題、風力大於6級、地質問題、水平鑽掘施工（ 海","881元×20％ ，未滿元部分四捨五入），而自應給付原告工程款中逕扣除 115,867,576元。惟上開逾期違約金額有所違誤，應依系爭 契約條款或依法酌減，即按原告於109年1月18日未完工比例 3.78％每日3‰計罰65,697元（計算式：579,337,881元×3.78％ ×3‰，未滿元部分四捨五入)，並扣"
"TPDV,107,建,379,20211125,1","202111","2021","臺灣臺北地方法院民事","107","建","379","20211125","給付工程款","17952","78","202111/臺灣臺北地方法院民事/TPDV,107,建,379,20211125,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202111/臺灣臺北地方法院民事/TPDV,107,建,379,20211125,1.json","ok","1","53","271","32","29","324","32","29","504","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","約第7條第1項約定，系爭工程履約期限分為二階段，第一階 段為本案廁所應於105年5月30日前完工、各層走廊應於105 年5月30日前開放使用，第二階段（即總工期）則為開工日 起150日曆天內完工，系爭工程係於105年2月16日開工，伊 實際雖係於105年10月6日始完成第一階段之工作，105年11 月10日方","被告諸多繁多變更設計、要求配合展覽等情形下，仍積極配 合調動人員、調整工班、訂購材料，不惜虧損耗費巨大之金 錢及時間成本始能完成系爭工程，仍請本院依民法第252條 規定酌減違約金以維伊生存機會，酌減後差額，被告應依不 當得利規定返還伊。為此，爰依系爭契約法律關係、民法第 490條、第179條規定提起本件訴訟。並"
"TCDV,110,建,70,20251128,1","202511","2025","臺灣臺中地方法院民事","110","建","70","20251128","給付承攬報酬等","22716","169","202511/臺灣臺中地方法院民事/TCDV,110,建,70,20251128,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202511/臺灣臺中地方法院民事/TCDV,110,建,70,20251128,1.json","ok","1","57","313","24","21","370","24","21","502","逾期違約金;違約金","工期;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","之利息起算日變更為108年7月25日（見本院 卷一第387頁）。最終於114年8月29日以民事辯論意旨狀聲 明：「㈠被告應給付原告1999萬7629元，及其中（遲延扣款 ）1361萬6378元自108年7月25日起至清償日止，按年息百分 之5計算之法定利息。其中（情事變更管理費）470萬1713元 自起訴狀繕本送","時期施工之機電工程能如期、如質發揮使用目 的性，使本件主體工程即淨水廠於汛期前已可投入運作（於 被告認定逾期期間已在運作），請求鈞院斟酌上情，依民法 第252條職權酌減原告之違約金。再者，淨水廠於108年1月1 6日順利通水，可見系爭工程功能已具備，縱有微小部分瑕 疵，應僅屬缺失範疇，不影響系爭工程正常使用，此由另標"
"TPDV,107,建,232,20230630,6","202306","2023","臺灣臺北地方法院民事","107","建","232","20230630","給付工程款","39727","337","202306/臺灣臺北地方法院民事/TPDV,107,建,232,20230630,6.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣臺北地方法院民事/TPDV,107,建,232,20230630,6.json","ok","1","43","340","24","17","383","24","17","499","逾期違約金;違約金","工期;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","約 範圍內之工程款。被告抗辯原告單獨起訴，本件欠缺當事人 適格云云，自不足取。 二、原告起訴原請求被告給付新臺幣(下同)1134萬0921元及法定 遲延利息，嗣經數次減縮或擴張，最終將請求金額減縮為10 43萬0519元（見本院卷六第156頁），核屬減縮應受判決事 項之聲明，依民事訴訟法第255條第1項但書第3","年後始完成驗收。且 老人之家一期拆除時，尚保留三里院舍及活動中心作為臨時 人員安置場所，並未增加住宿費用。顯見被告並未因遲延完 工而受有損害，爰請求按民法第252條規定酌減違約金。 2、遭扣之工程款(竣工圖逾期違約金)82萬0574元： (1)第一期工程於104年6月30日竣工，原告應於竣工後7日內即1 04年7月7日前提出"
"CHDV,107,建,30,20211222,1","202112","2021","臺灣彰化地方法院民事","107","建","30","20211222","給付工程款","48506","414","202112/臺灣彰化地方法院民事/CHDV,107,建,30,20211222,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/臺灣彰化地方法院民事/CHDV,107,建,30,20211222,1.json","ok","1","156","265","11","11","421","11","11","487","逾期違約金;違約金","工期;展延;逾期;遲延","民法第252條;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","告與被告曾就7項工程項目進行原 契約之變更追加，原告已依被告之指示施作，被告於事後 卻拒為給付。另因系爭工程有非可歸責於原告之事由而展 延工期，原告欲請求因此增加之廠商管理費與保險費卻仍 受被告拒絕。而原告曾於103年11月20日申報竣工，卻未 獲被告接受，遲至104年2月16日被告始接受申報","總額。被告忽略系爭工程早已於104年12月1日開放，幾乎 全區使用之事實，逕以系爭契約價金之總額計罰逾期違約 金之行為已屬可議，況其所要求之違約金亦屬過高，顯然 逾越合理之範圍，故原告無法接受被告之主張，原告就缺 失改善逾期部分僅承認1,920,000元之計罰。 ㈢原告前對被告請求給付上開系爭契約變"
"TYDV,109,建,32,20220408,1","202204","2022","臺灣桃園地方法院民事","109","建","32","20220408","給付工程款","18509","158","202204/臺灣桃園地方法院民事/TYDV,109,建,32,20220408,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202204/臺灣桃園地方法院民事/TYDV,109,建,32,20220408,1.json","ok","1","84","322","14","12","406","14","12","482","逾期違約金;違約金","工期;展延;展期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;展期;逾期;逾期違約金;違約金;遲延","1","1","變更設計而增加375萬元工程款 ，故於106年12月29日辦理第一次變更設計，變更設計後之 契約總價金修正為4,289萬元。詎系爭工程竣工後，被告就 逾期違約金之計算有誤，致於工程尾款溢扣逾期違約金507 萬2,569元；且漏未給付諸如變更設計、配合戰演訓道路管 制而無法入場施作等因工期展延增生與時間關聯費用395萬7","應為132天。 ⒋再者，被告依系爭契約第18條以每日1%計算逾期違約金，未 審酌被告是否實際受有損害，有失公平，應依公共工程慣例 調降至1‰，請准依民法第252條規定酌減，以維公允。 ㈡工期展延增生與時間關聯費用395萬7,252元： 舉凡因天候因素、屋頂曝曬工程、營區演訓道路管制等不可 歸責於伊之事由，卻妨礙伊進場"
"TPHV,108,建上,80,20210519,3","202105","2021","臺灣高等法院民事","108","建上","80","20210519","給付工程款","31202","153","202105/臺灣高等法院民事/TPHV,108,建上,80,20210519,3.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202105/臺灣高等法院民事/TPHV,108,建上,80,20210519,3.json","ok","1","28","354","20","14","382","20","14","478","逾期違約金;違約金","工期;完工期限;展延;展期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;展延;展期;逾期;逾期違約金;違約金;遲延","1","1","為 新臺幣（下同）10億0,800 萬元（含稅）。嗣上訴人國防部 政治作戰局同意，將系爭工程之電梯廠商立穩公司更換為奧 的斯公司。系爭契約第8 條約定工期為開工次日起950 日曆 天完工，該工程於99年4 月16日開工，預定完工日為101 年 11月30日，然被上訴人實際完工日為102 年4 月30日。履約","付該數額工程款。 又縱認被上訴人逾期完工，惟於102年1 月11日已完成至少9 8.47 ％，上訴人國防部政治作戰局仍依契約總價計罰逾期違 約金，顯然過高，應依民法第252 條規定酌減違約金。另就 展延工期151 天，依同法第491 條、第227 條之2 情事變更 原則，請求上訴人國防部政治作戰局給付展延工期期間"
"TPHV,109,建上,50,20230117,1","202301","2023","臺灣高等法院民事","109","建上","50","20230117","給付工程款","38104","233","202301/臺灣高等法院民事/TPHV,109,建上,50,20230117,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202301/臺灣高等法院民事/TPHV,109,建上,50,20230117,1.json","ok","1","42","357","15","12","399","15","12","477","逾期違約金;違約金","工期;完工期限;展延;展期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;展延;展期;逾期;逾期違約金;違約金;遲延","1","1","約給付系爭主工程款32 70萬4395元，爰依系爭契約第6條約定及民法第490條、第50 5條等規定，請求上訴人如數給付。又伊施作過程中，兩造 已合意展延工期82日（其中包含自104年5月3日起至105年10 月31日期間之星期日均不計工期而展延），且因上訴人委託 之建築師設計有誤，致1樓開放空間之景觀植栽區域與","外，其契約 內容須債務人繼續的履行始能實現者而言。衡諸承攬之性質 ，包含勞務之給付及一定工作之完成，而工作之完成常因其 複雜度，需區分階段、項目且耗費相當時日，始得陸續完成 ，自具有繼續性契約之性質。於工程進行中，定作人與承攬 人本得依現實狀況隨時檢討工期，以確保及維持工程進度， 如遇法令限制或因事實上"
"CHDV,111,建,48,20250619,1","202506","2025","臺灣彰化地方法院民事","111","建","48","20250619","給付工程款","19778","158","202506/臺灣彰化地方法院民事/CHDV,111,建,48,20250619,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣彰化地方法院民事/CHDV,111,建,48,20250619,1.json","ok","1","59","278","28","21","337","28","21","477","逾期違約金;違約金","工期;展延;展期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;展期;逾期;逾期違約金;違約金;遲延","1","1","000-000-0-0，下稱系爭契約，此工程下稱原契約工程 ），於107年3月1日開工，依系爭契約第8條第1款之約定， 應於開工之次日起720日竣工，亦即原定竣工期限為109年2 月19日。原契約工程於施工期間，因發現基地中埋藏大量廢 棄物以及被告陸續追加新增工作等原因曾辦理4次契約變更 ，致所需工期大幅增加，原","可 ，合理之展延日數為何（不含被告已核准展延之日數）？ ㈡原告請求增加工程管理費1,827萬472元之部分，是否有據？ ㈢如展延後仍有逾期的情形，則逾期違約金是否過高？ ㈣被告因認原告逾期繳納「瀝青混凝土挖（刨）除料殘值」款 項計罰遲延違約金4萬5,504元，是否有據？ 肆、本院之判斷： 一、上開兩造不爭執事項，既為兩造所不爭"
"TCHV,108,建上更一,25,20220614,1","202206","2022","臺灣高等法院臺中分院民事","108","建上更一","25","20220614","給付工程款等","24829","120","202206/臺灣高等法院臺中分院民事/TCHV,108,建上更一,25,20220614,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202206/臺灣高等法院臺中分院民事/TCHV,108,建上更一,25,20220614,1.json","ok","1","46","263","29","27","309","29","27","475","逾期違約金;違約金","工期;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","在此限，民事訴訟法第44 6條第2項第2款定有明文。經查，樺園營造股份有限公司（ 下稱樺園公司）起訴請求經濟部水利署（下稱水利署）給付 逾扣之工程款及展延工期所增加支出之費用。水利署則否認 其有逾扣工程款情事，並抗辯樺園公司經展延工期後仍逾期 遲延完工。水利署於本院審理中反訴主張樺園公司已給付之 逾期違","㈡樺園公司依行政院公共工程委員會（下稱公程會）鑑定結果 ，於系爭工程固有逾期25工作天，水利署並未受有實際損害 ，且系爭工程已發揮防洪功能，兩造約定之逾期違約金過高 ，應予酌減50%爲124萬9,098元（計算式：99,927,796元×1/ 1000×25日×1/2＝1,249,098元），惟水利署結算驗收時，依"
"TPDV,103,建,430,20220531,1","202205","2022","臺灣臺北地方法院民事","103","建","430","20220531","給付工程款","43452","262","202205/臺灣臺北地方法院民事/TPDV,103,建,430,20220531,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202205/臺灣臺北地方法院民事/TPDV,103,建,430,20220531,1.json","ok","1","50","344","15","12","394","15","12","472","逾期違約金;違約金","工期;展延;逾期;遲延","相當;酌減;第252條;過高","酌減;第252條;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","程採購契約（下稱系爭契約）。系爭發電機工程於10 0年9月21日開工，並於103年6月20日竣工，然如本判決附表 1「原告主張」所示變更追加之工程費用、不應扣之逾期違 約金、展延工期費用以及遲延給付工程款585萬7,016元之法 定利息迄今仍未獲被告清償，茲分述如後： ⒈變更追加費用2,303萬1,941元：","約金2,716萬0,490元。 ⑽退步言，因被告實際上未因遲延而受有損失，被告請求伊賠 償至最高額度違約金即契約總價20％，並非公允。應按民法 第251條、第252條規定予以酌減。系爭發電機工程於約定完 工日即102年6月11日前，累計估驗計價金額達6,621萬4,989 元，在已完成之工作部分，被告並無未受有損害。於計算違"
"TPDV,111,建,72,20231130,1","202311","2023","臺灣臺北地方法院民事","111","建","72","20231130","給付工程款","20060","146","202311/臺灣臺北地方法院民事/TPDV,111,建,72,20231130,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202311/臺灣臺北地方法院民事/TPDV,111,建,72,20231130,1.json","ok","1","70","213","34","29","283","34","29","467","逾期違約金;違約金","工期;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;逾期;逾期違約金;違約金;遲延","1","1","不得將原訴變更或追加，但基礎事實同 一者，不在此限，民事訴訟法第255條第1項第2款定有明文 。查原告以其向被告承攬之系爭工程（詳下述）有下述之展 延工期事由，經扣除展延工期之天數後，系爭工程並未逾期 完工，系爭契約就鋼筋SD420W有漏項、就「普通模板」有漏 列工資之情形為由，起訴依民法第179條規定請求被告返","2元，依系爭契約 請求SD420W鋼筋漏項差價235萬2,947元、模板工資110萬8,8 00元，並以被告有先行使用部分已完工之工作物為由，請求 依民法第252條酌減違約金（見本院卷㈠第15至17頁），嗣經 多次變更後，最終確認各項請求之請求權基礎如下：㈠返還 扣罰之逾期違約金：先位依系爭契約第3條、民法第179條規"
"TPDV,105,建,293,20221130,3","202211","2022","臺灣臺北地方法院民事","105","建","293","20221130","給付違約金等","30756","218","202211/臺灣臺北地方法院民事/TPDV,105,建,293,20221130,3.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202211/臺灣臺北地方法院民事/TPDV,105,建,293,20221130,3.json","ok","1","50","369","7","6","419","7","6","460","逾期違約金;違約金","工期;展延;展期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;展期;逾期;逾期違約金;違約金;遲延","1","1","給付違約金等 臺灣臺北地方法院民事判決 105年度建字第293號 原 告 日興資產股份有限公司 法定代理人 戴興新 訴訟代理人 張菀萱律師 複 代理人","年9 月2日開學並先行使用校舍，並未造成該校損害，且系爭契 約第26條已訂有分段完工或移交之逾期違約金計算方式，則 被告按契約總價所計罰逾期違約金顯已過高，依民法第252 條規定，應酌減逾期完工之逾期違約金至0元（卷一152）。 爰依民法第179條之規定，請求被告如數返還前㈠被告扣罰之 逾期完工之逾期違"
"TPHV,110,建上,9,20221230,1","202212","2022","臺灣高等法院民事","110","建上","9","20221230","給付工程款","55075","301","202212/臺灣高等法院民事/TPHV,110,建上,9,20221230,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202212/臺灣高等法院民事/TPHV,110,建上,9,20221230,1.json","ok","1","13","404","9","3","417","9","3","447","逾期違約金;違約金","工期;展延;展期;逾期","相當;酌減;過高","酌減;過高","工期;展延;展期;逾期;逾期違約金;違約金","1","1","約期限為自開工日起1,550日曆天內竣工，系爭工程於95年1 0月14日開工，預定竣工日期為100年1月10日。履約期間因 多項事由，經北市環保局核定展延工期合計1,040天，而將 預定竣工日期展延為102年11月15日。嗣系爭工程於103年1 月22日竣工，北市環保局以伊逾期68天為由，扣罰伊逾期違","充投 標須知第26條，自費前往工地勘查並作必要之調查後，預估 系爭工程土石比例高達71.78%，與上開實際開挖之土石比例 73.06～73.56％幾近相當。且依上開⑶所示，福清公司本可依 據上開自行預估之土石比例71.78%，預先設計、規劃系爭工 程流程，故土石比例縱有落差，非不可抗力，而屬福清公司 有"
"TNHV,110,建上,18,20251226,1","202512","2025","臺灣高等法院臺南分院民事","110","建上","18","20251226","給付工程款","23120","185","202512/臺灣高等法院臺南分院民事/TNHV,110,建上,18,20251226,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202512/臺灣高等法院臺南分院民事/TNHV,110,建上,18,20251226,1.json","ok","1","93","199","32","22","292","32","22","444","逾期違約金;違約金","工期;展延;展期;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;展延;展期;逾期;逾期違約金;違約金;遲延","1","1","物價指數調整等結算程序後為1億1,593萬0,035元，經扣除 驗收扣款23萬3,791元後，結算總價為1億1,569萬6,244元， 再經嘉南營運處扣除逾期違約金2,318萬6,007 元、其他違 約金105萬0,791元以及結算其他費用後，上訴人實領9,724 萬2,922元。惟系爭工程未逾最後竣工期限，依台灣電力股","人有逾分期之進度 ，但未逾最後竣工期限，被上訴人應將已收取之違約金共計 2,318萬6,007元發還與上訴人。縱認被上訴人得計收逾期違 約金，金額亦屬過高，應予酌減。又系爭契約漏未設計第4 期MH5沉箱擋土牆及第7期#9塔基連接站臨時擋土牆，此部分 上訴人額外支出工程費用為189萬2,337元，被上訴人應予償"
"TPHV,109,建上,30,20220803,2","202208","2022","臺灣高等法院民事","109","建上","30","20220803","給付工程款","54251","392","202208/臺灣高等法院民事/TPHV,109,建上,30,20220803,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202208/臺灣高等法院民事/TPHV,109,建上,30,20220803,2.json","ok","1","78","312","10","8","390","10","8","442","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","相當;酌減;過高","酌減;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","給付 偏位工程款，並就所提供混凝土品質不佳部分賠償其所受損 害，經核均係本於系爭契約、系爭工程所生之訟爭，且被上 訴人於系爭二事件中均主張以系爭契約之逾期違約金債權抵 銷上訴人之請求，是系爭二事件之訴訟標的乃互相牽連，本 院自得依上開規定命合併辯論及合併判決，先予敘明。 二、被上訴人法定代理人原為余俊彥，嗣於本院審理","，此觀民法 第490條及第494條規定自明。是在承攬關係仍存續時，定作 人於承攬人完成工作時，雖其工作有瑕疵，仍無解於應給付 報酬之義務，僅定作人得定相當期限請求承攬人修補，如承 攬人不於所定期限內修補瑕疵，或拒絕修補，或其瑕疵不能 修補者，定作人得依民法第493條、第494條等規定請求償還 修補費用、"
"TPHV,109,建上,31,20220803,2","202208","2022","臺灣高等法院民事","109","建上","31","20220803","給付工程款等","54239","392","202208/臺灣高等法院民事/TPHV,109,建上,31,20220803,2.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202208/臺灣高等法院民事/TPHV,109,建上,31,20220803,2.json","ok","1","78","312","10","8","390","10","8","442","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","相當;酌減;過高","酌減;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","給付 偏位工程款，並就所提供混凝土品質不佳部分賠償其所受損 害，經核均係本於系爭契約、系爭工程所生之訟爭，且被上 訴人於系爭二事件中均主張以系爭契約之逾期違約金債權抵 銷上訴人之請求，是系爭二事件之訴訟標的乃互相牽連，本 院自得依上開規定命合併辯論及合併判決，先予敘明。 二、被上訴人法定代理人原為余俊彥，嗣於本院審理","，此觀民法 第490條及第494條規定自明。是在承攬關係仍存續時，定作 人於承攬人完成工作時，雖其工作有瑕疵，仍無解於應給付 報酬之義務，僅定作人得定相當期限請求承攬人修補，如承 攬人不於所定期限內修補瑕疵，或拒絕修補，或其瑕疵不能 修補者，定作人得依民法第493條、第494條等規定請求償還 修補費用、"
"KSHV,109,建上,26,20220309,1","202203","2022","臺灣高等法院高雄分院民事","109","建上","26","20220309","返還不當得利","35482","141","202203/臺灣高等法院高雄分院民事/KSHV,109,建上,26,20220309,1.json","02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202203/臺灣高等法院高雄分院民事/KSHV,109,建上,26,20220309,1.json","ok","1","16","299","23","19","315","23","19","437","逾期違約金;違約金","工期;完工期限;展延;逾期;遲延","民法第252條;相當;酌減;第252條;過高","民法第252條;酌減;第252條;過高","工期;完工期限;展延;逾期;逾期違約金;違約金;遲延","1","1","月19日施作完成，至105 年5 月2 日申報竣工 ，105 年7 月11日驗收合格，伊已受領工程報酬2 億9,588 萬1,288 元（已扣除物價調整款及違約金）。嗣新工處核計 伊違約日數為51日（105 年1 月1 日至同年2 月19日、同年 5 月2 日），並自工程尾款扣罰違約金1,606 萬7,589 元","之工程，故系爭工程並不適用系 爭工期要點。退步言之，縱認有系爭工期要點之適用，茂銓 公司請求展延或不計工期，均無理由。再者，兩造約定之逾 期違約金並無過高，不應酌減等語，資為抗辯。 四、原審判命新工處應給付茂銓公司1,126 萬7,589 元，及其中 94萬5,153 元自108 年6 月11日起、其餘1,032 萬2,"
