"file","jid","title","feature","definition","amount_value","amount_text","context"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","115714","11萬5,714元","加工程款為10萬346元。 ⒅追加「新設電熱水器1～3樓配管+按裝」（即原證3增設及追加 項目編號18）： 原告主張依鑑定報告記載本工項之追加工程款應為11萬5,714元等情，被告固不爭執本項施作金額為9萬元，惟辯稱本工 項加計之管理費應以5%計算，故本工項得請求金額應為9萬4,500元云云。經查，系爭契約估價單既已約定利潤及管理費"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","127196","12萬7,196元","屬無據。 ⑼新設「RC圍牆+地樑」地上壹層後側（即原證3增設及追加項 目編號9）： 原告主張被告變更追加施作本項工作項目，被告應給付追加 工程款12萬7,196元等情，被告則辯稱該工項屬系爭契約估 價單編號六.A.3「背面新作RC圍牆」應施作範圍云云。經查 ，觀之系爭契約之地下一層/一層平面圖（見本院卷二第79"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","156440","15萬6,440元","頂版（即原證3增設及 追加項目編號13）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款30萬7,967元等情，為被告所否認，辯稱僅能請求15萬6,440元云云。經查，被告對於本工項屬追加工程並未爭執，並 有被告所簽認同意之承造人自主檢視表在卷可按（見本院卷 一第21頁、第22頁反面），故原告依上開約定，請求被告給"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","157176","15萬7,176元","而經被告核算，原告就原證 3請款單所得請求之追加工程款為115萬7,176元，扣除原告 已向被告收取之追加工程款100萬元，被告應給付之追加工 程款為15萬7,176元。關於原告主張追加土方工程部分，系 爭契約估價單項次一.11「開挖前既有土方運出費用（含回 填土方）」係以1式計價，並無追加工程款可言，另估價單 項次"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","165243","16萬5,243元","土證明」之數量為 327立方公尺，較原合約數量104立方公尺多出223立方公尺 ，依項次一.12「土方挖運及棄土證明」單價741元計算，應 追加工程款16萬5,243元等情，被告則辯稱系爭契約估價單 項次一.12已列有「土方挖運及棄土證明」104立方公尺，單 價741元，複價7萬7,064元，然原告另於項次二.5列有「棄"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","172067","17萬2,067元","果，自屬無據。 ⑶新設「RC圍牆」室外大門右側（即原證3增設及追加項目編號 3）： 原告主張被告變更追加施作上開工作項目，被告應給付追加 工程款17萬2,067元等情，被告則辯稱上開工項屬系爭契約 施作範圍云云。經查，觀之系爭契約之地下一層/一層平面 圖之圖說（見本院卷二第79頁），已記載大門右側新設圍牆 ，且"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","180908","18萬908元","m)」（即原證3增設 及追加項目編號7）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款44萬7,506元等情，為被告所否認，辯稱僅能請求18萬908元云云。經查，被告對於本工項屬追加工程並未爭執，並有 被告所簽認同意之承造人自主檢視表在卷可按（見本院卷一 第20頁反面、第22頁），故原告依上開約定，請求被告給"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","198987","19萬8,987元","33萬9,596元（見鑑定報告第197頁至第198頁），是原告請 求本項之追加工程款33萬9,596元，應屬有據。被告固辯稱 原告縱得請求，該工項僅得請求19萬8,987元云云，惟本件 鑑定報告既係經兩造合意之鑑定單位即臺北市建築師公會所 作成，而該公會具有工程鑑定專門知識，自堪為本件之鑑定 機關，且鑑定報告復已就鑑定經"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","207257","20萬7,257元","⑵新設「RC圍牆L303*H200~440」室外大門左側（即原證3增設 及追加項目編號2）： 原告主張被告變更追加施作上開工作項目，被告應給付追加 工程款20萬7,257元等情，被告則辯稱上開工項屬系爭契約 施作範圍云云。經查，觀之系爭契約之地下一層/一層平面 圖之圖說（見本院卷二第79頁）可知，面向大門左側記載砌 石擋"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","212453","21萬2,453元","保技師監造費用，自無可採。 5.準此，原告所得請求被告給付之追加工程款數額為369萬7,265元【計算式：原證3請款單所示追加工程部分348萬4,812元＋追加土方工程費用部分21萬2,453元＝369萬7,265元】。 ㈣關於原告請求修復鋁門窗費用部分： 原告主張系爭工程業以起造人及承造人為被保險人投保綜合 營造保險，而系爭工程因104年8月8日受"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","283191","28萬3,191元","自屬無據。 ⑾1樓大門外新設RC基礎版+地樑+樓版（即原證3增設及追加項 目編號11）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款28萬3,191元等情，為被告所否認，辯稱僅能請求4萬4,137元。經查，被告對於本工項屬追加工程並未爭執，並有被 告所簽認同意之承造人自主檢視表在卷可按（見本院卷一第 21頁、"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","291343","29萬1,343元","以吊車移置大門 及震碎後清運」、基礎版防水毯（即原證3增設及追加項目 編號16）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款29萬1,343元等情，被告則辯稱原告並未施作此部分工程 云云。經查，觀之被告所簽認同意之承造人自主檢視表第16 項記載：「追加：以怪手挖出原花圃範圍及附近區域下有RC"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","300000","30萬元","樣及預壘樁與基樁工程錯誤部分： 原告主張系爭工程前承包商於施作放樣及預壘樁與基樁工程 時，有施作錯誤等情，致原告承接系爭工程後，為修正前開 誤差而追加30萬元工程款，此係非可歸責於原告之事由，自 應由被告負擔云云，被告則否認有本項追加工程之必要，復 辯稱依103年3月12日前承造人陳法宗、原告及設計建築師簽"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","302291","30萬2,291元","報預算單（即原證3增設及追加項目編號17）： 原告主張依鑑定報告記載本工項之追加工程款應為10萬346元（已扣除原契約金額）等情，被告則辯稱本工項得請求數 額為30萬2,291元云云（尚未扣除原契約金額，見本院卷五 第221頁至第249頁）。經查，本項追加工程經鑑定單位依其 工程專業鑑估工程款數額為10萬346元（已扣除原契約金額"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","307967","30萬7,967元","。 ⒀增設地下層室外左側回填土牆空間+屋頂版（即原證3增設及 追加項目編號13）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款30萬7,967元等情，為被告所否認，辯稱僅能請求15萬6,440元云云。經查，被告對於本工項屬追加工程並未爭執，並 有被告所簽認同意之承造人自主檢視表在卷可按（見本院卷 一第2"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","328993","32萬8,993元","費用為45萬3,069元（見鑑定報告第195頁至第196頁 ），故原告請求本項之追加工程款45萬3,069元，應屬有據 。被告復辯稱原告縱得請求，該工項僅得請求32萬8,993元 云云，惟本件鑑定報告既係經兩造合意之鑑定單位即臺北市 建築師公會所作成，而該公會具有工程鑑定專門知識，自堪 為本件之鑑定機關，且鑑定報告復已就鑑定經"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","339596","33萬9,596元","，應無可採。 ⑽增設「停車空間右側樓梯RC牆」（即原證3增設及追加項目編 號10）： 原告主張被告變更追加施作本項工作項目，被告應給付追加 工程款33萬9,596元等情，被告則辯稱上開工項屬原契約應 施作範圍云云。經查，依系爭契約之地下一層/一層平面圖 （見本院卷二第79頁）及地下一層至一層結構平面圖（見本 院卷"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","360000","36萬元","專業鑑估所需費用為87萬3,411元（見鑑定報 告第193頁），故原告請求本項之追加工程款87萬3,411元， 應屬有據。被告固辯稱原告縱得請求，該工項僅得請求36萬元云云，惟本件鑑定報告既係經兩造合意之鑑定單位即臺北 市建築師公會所作成，而該公會具有工程鑑定專門知識，自 堪為本件之鑑定機關，且鑑定報告復已就鑑定經過、鑑定分"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","447506","44萬7,506元","RC擋土牆設施(L250+100cm* H521cm)」（即原證3增設 及追加項目編號7）： 原告主張被告變更追加施作本項工作，被告應給付追加工程 款44萬7,506元等情，為被告所否認，辯稱僅能請求18萬908元云云。經查，被告對於本工項屬追加工程並未爭執，並有 被告所簽認同意之承造人自主檢視表在卷可按（見本院卷一 第20頁"
"TPDV,105,建,422,20210106,2.json","TPDV,105,建,422,20210106,2","給付工程款等","issue_additional_or_change_work","追加工程、變更設計","453069","45萬3,069元","無據。 ⑻新設「RC圍牆+地樑」地上壹層右側（即原證3增設及追加項 目編號8）：： 原告主張被告變更追加施作本項工作項目，被告應給付追加 工程款45萬3,069元等情，被告則辯稱上開工項屬原契約應 施作範圍云云。經查，依系爭契約之地下一層/一層平面圖 （見本院卷二第79頁），與承造人自主檢視表所附圖說補充 說明"
